 1355.051 
 1353.481 
 1348.229 
 1353.351 
 1351.785 
 1355.906 
 1353.193 
 1354.806 
 1349.576 
 1354.589 
 1348.934 
 1349.964 
 1351.692 
 1345.28 
 1346.622 
 1352.697 
 1356.313 
 1356.286 
 1351.338 
 1392.804 
 4041.807 
 5335.925 
 4877.646 
 5628.793 
 4747.885 
 5683.863 
 4863.484 
 4296.142 
 4947.107 
 5291.023 
