 4.398 
 4.104 
 3.802 
 4.447 
 4.396 
 4.431 
 4.9 
 4.225 
 4.334 
 3.94 
 4.335 
 4.516 
 4.412 
 4.45 
 4.252 
 4.415 
 4.732 
 4.286 
 4.778 
 4.806 
 4.745 
 5.23 
 4.903 
 4.383 
 4.504 
 4.139 
 4.151 
 4.621 
 3.875 
 3.798 
