 3.406 
 3.821 
 3.355 
 3.716 
 3.418 
 3.318 
 3.582 
 3.291 
 3.406 
 3.421 
 3.308 
 3.293 
 3.742 
 3.618 
 3.059 
 3.681 
 3.432 
 3.578 
 3.243 
 3.477 
 3.2 
 3.026 
 3.081 
 3.367 
 2.703 
 3.039 
 3.472 
 3.642 
 3.369 
 3.263 
