 0.936
 1.099
 0.854
 0.818
 0.934
 0.864
 0.931
 0.896
 1.005
 0.997
 1.087
 0.999
 0.997
 0.913
 0.904
 0.976
 0.952
 0.895
 0.81
 1.028
 0.939
 0.988
 1.024
 0.955
 0.994
 0.859
 0.964
 0.983
 1.003
 1.001
