 3.173 
 2.554 
 3.01 
 2.195 
 2.857 
 2.997 
 2.245 
 2.622 
 3.065 
 2.553 
 3.273 
 3.044 
 2.879 
 3.183 
 2.727 
 2.651 
 2.244 
 2.937 
 2.744 
 3.112 
 2.476 
 2.952 
 2.592 
 2.847 
 2.764 
 2.69 
 2.834 
 2.525 
 2.687 
 2.433 
