 0.298
 0.356
 0.31
 0.334
 0.357
 0.341
 0.343
 0.347
 0.314
 0.303
 0.322
 0.377
 0.299
 0.299
 0.399
 0.356
 0.359
 0.341
 0.364
 0.316
 0.388
 0.346
 0.271
 0.419
 0.383
 0.31
 0.3
 0.317
 0.409
 0.236
